filename,psnr,ssim,uciqe,lpips
im_u589_,28.493770599365234,0.8753645420074463,0.4589480459690094,0.12975814938545227
im_u535_,28.493337631225586,0.8814469575881958,0.4952024817466736,0.149595707654953
272819_00031882,28.48073959350586,0.9029766917228699,0.5054056644439697,0.1150643602013588
im_u1168_,28.479007720947266,0.881044864654541,0.41798800230026245,0.1145847961306572
im_u940_,28.46648597717285,0.8601512908935547,0.4025426506996155,0.15435299277305603
im_u415_,28.451791763305664,0.8056456446647644,0.3882988393306732,0.23772810399532318
im_u992_,28.448259353637695,0.9078661203384399,0.490890771150589,0.08547837287187576
im_u946_,28.44439125061035,0.8856186270713806,0.38069868087768555,0.1703702211380005
im_u82_,28.442821502685547,0.8746302127838135,0.4174315929412842,0.109131820499897
im_u1577_,28.435117721557617,0.8670750856399536,0.5356373190879822,0.062153249979019165
im_u399_,28.427188873291016,0.8670268058776855,0.452175498008728,0.1762700229883194
im_u1436_,28.42550277709961,0.8423284292221069,0.4512161612510681,0.14370201528072357
im_u1513_,28.419952392578125,0.8447114825248718,0.4023343622684479,0.17788365483283997
im_u648_,28.415578842163086,0.8459300994873047,0.4694969356060028,0.20263034105300903
im_f36_,28.413894653320312,0.8348345756530762,0.39759963750839233,0.2066236436367035
im_u1495_,28.413644790649414,0.8695063591003418,0.44444531202316284,0.12019793689250946
im_u1077_,28.41289520263672,0.8950487971305847,0.4573894739151001,0.1043749451637268
im_u1492_,28.392791748046875,0.8581001162528992,0.4530332684516907,0.1122809499502182
im_u1879_,28.3922061920166,0.8926453590393066,0.4995728135108948,0.10638269037008286
im_u1511_,28.37445831298828,0.8944863080978394,0.5495124459266663,0.10905308276414871
im_u477_,28.35490608215332,0.8877331614494324,0.41637521982192993,0.12575656175613403
im_u765_,28.348600387573242,0.8873142004013062,0.4754948019981384,0.08497326821088791
im_u662_,28.345035552978516,0.8283373713493347,0.3141491711139679,0.19507211446762085
im_u2009_,28.328262329101562,0.8653830289840698,0.5090727210044861,0.09078924357891083
im_u1521_,28.32491111755371,0.8897325396537781,0.3305216133594513,0.16918092966079712
im_u833_,28.323013305664062,0.8870987892150879,0.4239337742328644,0.14338791370391846
im_u517_,28.321311950683594,0.8356509208679199,0.5011680722236633,0.11562412977218628
im_u1337_,28.3138484954834,0.9046913385391235,0.5053607225418091,0.07901368290185928
im_u1608_,28.293292999267578,0.8537868857383728,0.4188336133956909,0.19653412699699402
im_u1709_,28.29031753540039,0.8438140153884888,0.4747841954231262,0.10827730596065521
im_u1855_,28.285682678222656,0.817934513092041,0.4147722125053406,0.2334437221288681
im_u1187_,28.281936645507812,0.876335620880127,0.4589275121688843,0.13384349644184113
im_u367_,28.258893966674805,0.8477959036827087,0.46850961446762085,0.1364143192768097
im_u964_,28.258071899414062,0.8955259323120117,0.45668721199035645,0.08861162513494492
im_u1278_,28.256881713867188,0.8644441962242126,0.4281442165374756,0.11689351499080658
im_u1451_,28.256664276123047,0.8976992964744568,0.37939906120300293,0.0976039469242096
im_u1983_,28.252309799194336,0.8967974185943604,0.4823632836341858,0.08637478202581406
im_u233_,28.249279022216797,0.8691620826721191,0.48620402812957764,0.15362891554832458
im_u149_,28.229751586914062,0.9073898792266846,0.42001354694366455,0.09188669919967651
im_u1405_,28.226165771484375,0.8820803165435791,0.5246192216873169,0.11601947247982025
im_u1158_,28.225095748901367,0.8986572623252869,0.4104474186897278,0.1461256742477417
im_u1907_,28.222179412841797,0.8673650026321411,0.4469826817512512,0.108126200735569
im_u1552_,28.218637466430664,0.8710433840751648,0.5428959131240845,0.0875503197312355
im_u597_,28.216787338256836,0.8941650390625,0.4787760078907013,0.09343676269054413
